driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code
D_008,2025-10-04T19:57:02.017013Z,42.934482,-79.062015,83.93,1.63,-0.23,291.0,28723.65,0,highway,CLR
D_067,2025-10-04T20:57:02.017013Z,43.026898,-78.683637,56.33,0.27,-2.75,293.7,45392.49,0,rural,CLR
D_012,2025-10-04T21:19:02.017013Z,42.943199,-79.08059,27.71,0.1,3.62,206.4,24053.89,0,city,CLR
D_009,2025-10-04T16:46:02.017013Z,42.937386,-78.894451,109.1,0.73,-0.8,54.8,8496.95,0,highway,CLR
D_030,2025-10-04T19:31:02.017013Z,42.896658,-78.520363,56.8,-2.35,-2.24,224.6,34595.22,0,city,CLR
D_011,2025-10-04T15:57:02.017013Z,42.967515,-78.832068,112.24,1.12,-1.07,182.3,31270.68,0,highway,CLR
D_043,2025-10-04T16:08:02.017013Z,42.939318,-78.796922,34.59,-1.19,-1.46,143.5,6766.31,0,city,CLR
D_058,2025-10-04T16:23:02.017013Z,42.942907,-78.861193,26.48,1.45,-1.8,194.9,26814.92,0,city,CLR
D_033,2025-10-04T21:37:02.017013Z,42.941563,-79.113913,27.1,-1.2,-1.81,19.3,27816.91,0,city,CLR
D_063,2025-10-04T18:31:02.017013Z,42.967088,-79.014563,95.21,-3.69,-1.96,265.3,19472.94,0,highway,CLR
D_003,2025-10-04T19:17:02.017013Z,43.026902,-78.875073,101.4,-0.98,2.1,132.0,37924.24,0,highway,CLR
D_009,2025-10-04T17:45:02.017013Z,42.8514,-78.934024,53.75,0.41,-1.11,101.4,8554.07,0,city,RAN
D_010,2025-10-04T21:03:02.017013Z,42.769161,-78.975988,45.39,1.25,-1.05,224.1,31423.73,1,city,CLR
D_073,2025-10-04T18:16:02.017013Z,42.980359,-78.699735,99.35,-1.45,-2.27,323.7,45786.95,0,highway,CLR
D_034,2025-10-04T21:31:02.017013Z,42.980821,-78.832593,98.34,-2.2,1.62,292.2,17996.53,0,highway,CLR
D_015,2025-10-04T18:40:02.017013Z,43.026578,-78.797967,57.28,2.56,1.57,229.0,37822.57,0,rural,CLR
D_044,2025-10-04T21:00:02.017013Z,43.137374,-79.03184,87.98,2.22,1.5,59.5,31689.58,0,rural,RAN
D_022,2025-10-04T17:01:02.017013Z,42.917487,-78.743901,36.3,-0.03,-0.52,110.7,34107.52,0,city,CLR
D_017,2025-10-04T17:55:02.017013Z,43.022074,-78.869132,32.07,2.16,1.27,318.1,44046.76,0,city,CLR
D_001,2025-10-04T17:58:02.017013Z,43.11633,-78.885775,46.73,-0.03,-0.06,301.9,11820.08,0,city,CLR
D_032,2025-10-04T17:26:02.017013Z,43.072593,-78.893072,112.98,-1.51,0.29,79.4,31053.55,0,highway,RAN
D_030,2025-10-04T20:30:02.017013Z,42.898393,-78.492755,66.23,1.63,4.89,169.7,34646.0,0,rural,RAN
D_066,2025-10-04T16:18:02.017013Z,42.909962,-78.878782,48.43,0.37,0.44,32.5,24202.95,0,city,RAN
D_055,2025-10-04T17:34:02.017013Z,43.011628,-78.637956,111.11,2.12,-2.72,269.8,22857.98,0,highway,CLR
D_042,2025-10-04T20:49:02.017013Z,43.05724,-78.572834,29.31,3.44,-2.71,82.0,33002.54,0,city,CLR
D_076,2025-10-04T19:45:02.017013Z,42.995751,-78.928218,86.6,1.36,2.93,152.9,30410.57,0,highway,RAN
D_075,2025-10-04T19:27:02.017013Z,43.078568,-78.919063,42.45,0.43,1.17,337.8,45328.18,0,city,CLR
D_098,2025-10-04T19:00:02.017013Z,43.127081,-78.864519,67.63,1.48,-0.78,7.2,4232.23,0,rural,RAN
D_044,2025-10-04T15:57:02.017013Z,42.985144,-78.87301,38.71,1.28,-0.82,169.5,31363.14,0,rural,CLR
D_001,2025-10-04T17:35:02.017013Z,43.055093,-78.91233,58.5,1.18,0.38,205.0,11794.22,0,city,CLR
D_004,2025-10-04T18:23:02.017013Z,42.967202,-78.885428,86.67,1.09,-0.38,115.0,41172.44,0,highway,RAN
D_059,2025-10-04T21:40:02.017013Z,42.91726,-78.830117,87.93,-0.53,-2.05,258.3,38755.78,0,rural,CLR
D_077,2025-10-04T16:10:02.017013Z,42.844896,-78.848775,29.37,-0.13,-0.31,164.1,5573.4,0,city,CLR
D_085,2025-10-04T18:48:02.017013Z,42.96371,-78.714445,48.01,-0.86,-1.82,275.5,6024.64,0,city,SNW
D_085,2025-10-04T16:38:02.017013Z,42.997391,-78.68883,104.14,-1.51,0.42,93.8,5894.2,0,highway,CLR
D_079,2025-10-04T19:01:02.017013Z,42.906666,-78.806895,43.35,0.75,-4.01,146.5,29809.12,0,city,CLR
D_013,2025-10-04T20:37:02.017013Z,42.748032,-78.706134,53.14,-0.54,-0.67,306.9,39997.7,0,rural,SNW
D_082,2025-10-04T20:55:02.017013Z,42.958129,-78.805123,39.94,-0.57,0.01,152.6,43908.51,0,rural,CLR
D_071,2025-10-04T16:31:02.017013Z,42.951913,-78.809186,114.87,-0.43,1.77,244.4,11350.38,0,highway,CLR
D_068,2025-10-04T19:08:02.017013Z,42.893217,-78.86157,42.62,-0.73,1.89,152.8,3809.08,0,city,CLR
D_001,2025-10-04T21:14:02.017013Z,43.078022,-78.685475,84.47,1.24,-2.08,69.6,12033.67,0,highway,CLR
D_013,2025-10-04T18:49:02.017013Z,42.828539,-78.779023,51.18,0.22,0.11,234.3,39886.03,0,city,CLR
D_070,2025-10-04T20:36:02.017013Z,42.971721,-78.781039,68.41,-0.84,0.05,96.2,13957.02,0,rural,CLR
D_083,2025-10-04T16:52:02.017013Z,43.036226,-78.735498,34.23,-1.92,-0.88,53.3,10945.3,0,city,RAN
D_071,2025-10-04T18:59:02.017013Z,42.713131,-78.890795,62.7,1.76,0.18,150.3,11503.69,0,city,CLR
D_045,2025-10-04T16:13:02.017013Z,43.003758,-78.857271,39.77,0.21,-1.4,328.8,45254.9,0,city,SNW
D_034,2025-10-04T18:32:02.017013Z,43.064779,-78.831609,38.56,-0.66,-0.07,284.5,17806.08,0,city,CLR
D_038,2025-10-04T18:52:02.017013Z,42.981063,-78.885872,96.77,-0.77,1.27,226.1,3338.6,0,highway,CLR
D_055,2025-10-04T16:51:02.017013Z,42.999188,-78.70929,93.72,0.79,1.05,326.3,22810.03,0,highway,CLR
D_074,2025-10-04T17:46:02.017013Z,43.049971,-78.536159,31.19,2.48,1.29,195.3,30936.31,0,city,CLR
D_053,2025-10-04T16:49:02.017013Z,42.991597,-78.896444,14.12,0.83,0.23,166.8,26637.8,0,city,CLR
D_019,2025-10-04T18:09:02.017013Z,42.896083,-78.802673,116.62,-0.42,-2.13,346.8,9644.5,0,highway,CLR
D_061,2025-10-04T18:52:02.017013Z,42.958002,-78.811598,67.14,1.57,2.12,228.6,23003.08,0,rural,CLR
D_053,2025-10-04T18:45:02.017013Z,42.980506,-79.070895,40.44,-0.27,1.02,332.3,26765.09,0,city,RAN
D_008,2025-10-04T17:24:02.017013Z,42.910588,-79.017382,97.78,-1.47,0.91,209.3,28562.11,0,highway,SNW
D_081,2025-10-04T17:55:02.017013Z,42.966951,-78.671651,102.11,1.94,-0.14,115.2,47307.94,0,highway,CLR
D_023,2025-10-04T19:33:02.017013Z,43.050636,-78.904975,44.19,0.19,0.18,192.4,20429.34,0,city,CLR
D_012,2025-10-04T21:24:02.017013Z,42.944831,-79.109578,54.79,0.14,-0.01,347.4,24058.71,0,rural,RAN
D_046,2025-10-04T20:37:02.017013Z,43.037183,-78.452168,103.22,0.07,0.83,46.6,42610.26,0,highway,CLR
D_065,2025-10-04T16:50:02.017013Z,42.990599,-78.859828,30.3,-1.18,-1.67,51.6,30053.36,0,city,SNW
D_045,2025-10-04T21:08:02.017013Z,42.815934,-78.818702,59.39,-0.6,1.43,86.0,45557.53,0,city,CLR
D_037,2025-10-04T18:28:02.017013Z,42.999434,-79.255613,98.15,2.57,0.32,91.3,3636.45,0,highway,CLR
D_096,2025-10-04T20:44:02.017013Z,42.99778,-78.677208,87.91,-0.96,0.68,244.2,23343.87,1,highway,CLR
D_058,2025-10-04T18:32:02.017013Z,42.968035,-79.088021,97.31,0.46,-1.15,8.3,26949.23,0,highway,CLR
D_072,2025-10-04T15:45:02.017013Z,42.962256,-78.827721,37.68,-1.89,1.93,306.3,30332.99,0,city,CLR
D_015,2025-10-04T17:42:02.017013Z,43.012366,-78.77696,67.47,1.94,2.02,207.2,37764.49,0,rural,CLR
D_001,2025-10-04T17:21:02.017013Z,43.01993,-78.876536,55.96,-1.6,-0.62,280.9,11778.3,1,rural,RAN
D_089,2025-10-04T20:51:02.017013Z,42.67638,-78.87394,20.0,0.82,-1.16,118.7,37367.84,0,city,CLR
D_075,2025-10-04T16:04:02.017013Z,42.948706,-78.780208,47.9,1.17,1.09,185.8,45109.55,0,city,CLR
D_012,2025-10-04T21:36:02.017013Z,42.925332,-79.049923,37.33,1.0,1.7,23.6,24072.67,0,city,CLR
D_061,2025-10-04T17:47:02.017013Z,42.984759,-78.861013,56.77,0.62,-2.37,129.1,22930.09,0,city,CLR
D_031,2025-10-04T17:07:02.017013Z,42.944864,-78.785116,75.41,1.21,-0.01,51.4,40379.84,0,rural,RAN
D_089,2025-10-04T15:52:02.017013Z,42.971946,-78.834117,26.81,-1.51,1.14,237.1,37051.69,0,city,SNW
D_047,2025-10-04T20:46:02.017013Z,43.072336,-78.743958,87.69,-1.18,0.59,233.3,9469.21,0,highway,CLR
D_051,2025-10-04T16:22:02.017013Z,42.929603,-78.783862,43.52,-2.03,0.26,253.0,9996.89,0,city,CLR
D_099,2025-10-04T16:56:02.017013Z,42.880562,-78.879821,13.42,-2.79,1.2,230.8,36577.56,0,city,RAN
D_076,2025-10-04T21:06:02.017013Z,42.976398,-78.860435,56.58,1.32,-0.55,341.0,30497.93,0,city,RAN
D_059,2025-10-04T17:27:02.017013Z,42.943615,-78.888985,55.88,-1.14,1.46,43.5,38492.34,0,rural,CLR
D_022,2025-10-04T15:59:02.017013Z,42.945054,-78.846206,95.16,0.26,-0.13,191.9,34041.35,0,highway,CLR
D_047,2025-10-04T19:11:02.017013Z,43.019583,-78.684845,57.84,-2.27,-1.54,344.1,9364.84,1,city,RAN
D_089,2025-10-04T19:34:02.017013Z,42.753429,-78.883625,40.51,-0.33,-1.77,5.8,37292.08,0,city,CLR
D_026,2025-10-04T16:23:02.017013Z,42.975377,-78.843924,29.42,-2.59,1.11,281.6,16169.5,0,city,CLR
D_006,2025-10-04T17:27:02.017013Z,43.046196,-78.828719,89.98,-3.59,-3.65,82.2,46540.77,1,highway,CLR
D_067,2025-10-04T21:10:02.017013Z,42.997961,-78.663773,104.54,2.89,2.59,13.7,45407.8,0,highway,CLR
D_011,2025-10-04T21:36:02.017013Z,42.846512,-78.949763,37.11,-0.38,-1.96,87.5,31621.48,0,city,RAN
D_060,2025-10-04T16:29:02.017013Z,42.920355,-78.9239,41.92,-0.96,-2.7,30.1,3951.33,0,city,SNW
D_089,2025-10-04T17:11:02.017013Z,42.873976,-78.817539,46.85,-1.56,1.09,53.8,37138.17,1,city,CLR
D_090,2025-10-04T16:36:02.017013Z,42.969271,-78.978113,48.96,0.08,-0.45,265.5,31079.13,0,city,CLR
D_033,2025-10-04T20:40:02.017013Z,42.917202,-79.112345,26.63,-1.56,-3.2,283.3,27761.97,0,city,CLR
D_002,2025-10-04T17:57:02.017013Z,43.07456,-78.866888,49.76,0.32,-0.37,358.0,42056.91,0,rural,CLR
D_044,2025-10-04T16:59:02.017013Z,43.0449,-78.929397,21.79,0.04,1.69,189.7,31431.11,0,city,CLR
D_046,2025-10-04T16:45:02.017013Z,42.909569,-78.705527,1.15,-0.91,1.18,277.0,42361.17,0,city,CLR
D_028,2025-10-04T18:33:02.017013Z,42.984194,-78.627664,56.36,-2.28,-0.99,139.5,11803.71,0,city,CLR
D_099,2025-10-04T20:41:02.017013Z,42.859853,-79.157522,103.17,1.0,-3.48,339.5,36822.58,0,highway,CLR
D_031,2025-10-04T19:00:02.017013Z,42.95719,-78.878131,60.01,-0.82,-0.52,305.8,40502.35,0,rural,CLR
D_033,2025-10-04T20:25:02.017013Z,42.941814,-79.128401,27.99,-1.59,0.81,177.3,27745.86,0,city,CLR
D_077,2025-10-04T19:24:02.017013Z,42.808713,-78.868709,36.18,0.99,-0.02,12.9,5773.94,0,city,RAN
D_023,2025-10-04T18:15:02.017013Z,43.093146,-78.91919,13.94,0.72,-3.27,69.5,20346.87,0,city,CLR
D_040,2025-10-04T18:34:02.017013Z,43.043889,-78.796478,98.23,1.07,-2.33,305.8,12582.91,0,highway,CLR
D_079,2025-10-04T16:35:02.017013Z,42.96876,-78.863127,36.26,0.24,-3.07,187.8,29660.22,0,city,CLR
D_061,2025-10-04T20:29:02.017013Z,43.056771,-78.701955,48.84,-1.52,-0.28,342.1,23100.36,0,city,RAN
D_059,2025-10-04T17:51:02.017013Z,42.93938,-78.863647,47.07,0.28,-2.77,319.0,38517.82,0,city,RAN
D_064,2025-10-04T21:42:02.017013Z,42.979722,-79.081377,38.06,0.24,0.98,346.5,9170.51,0,city,CLR
D_021,2025-10-04T16:59:02.017013Z,42.895178,-78.782761,57.65,0.47,0.39,165.6,28641.89,0,rural,CLR
D_082,2025-10-04T21:31:02.017013Z,42.96155,-78.789197,60.2,0.06,1.26,179.5,43946.48,0,city,CLR
D_071,2025-10-04T18:38:02.017013Z,42.751056,-78.892556,84.32,2.43,2.22,190.4,11481.35,0,highway,SNW
D_056,2025-10-04T17:35:02.017013Z,42.86353,-78.687175,103.85,-0.31,-3.87,180.4,27567.9,0,highway,CLR
D_050,2025-10-04T21:00:02.017013Z,42.907396,-78.742804,97.09,-1.69,-0.94,147.2,10624.56,0,highway,CLR
D_039,2025-10-04T17:47:02.017013Z,42.962301,-78.748921,92.58,-0.84,0.17,23.4,49647.5,0,highway,CLR
D_093,2025-10-04T17:27:02.017013Z,42.955344,-78.805993,69.89,1.7,0.67,279.9,24345.8,0,highway,CLR
D_094,2025-10-04T16:29:02.017013Z,42.925036,-78.787555,48.13,0.7,-0.49,292.7,37601.55,0,city,CLR
D_072,2025-10-04T19:33:02.017013Z,43.215061,-78.651968,64.77,0.02,-2.5,160.6,30586.99,0,city,RAN
D_081,2025-10-04T18:09:02.017013Z,42.937316,-78.647176,69.0,0.87,0.97,223.1,47321.66,0,rural,CLR
D_028,2025-10-04T19:20:02.017013Z,42.961828,-78.540741,99.69,1.34,1.02,12.5,11855.43,0,highway,CLR
D_022,2025-10-04T17:35:02.017013Z,42.914011,-78.607182,38.52,2.51,-5.42,131.3,34145.41,0,city,CLR
D_044,2025-10-04T20:31:02.017013Z,43.149541,-78.97414,36.53,-1.6,0.67,175.3,31655.94,0,city,CLR
D_039,2025-10-04T18:06:02.017013Z,42.956058,-78.77831,49.7,-0.04,-4.91,167.7,49667.48,0,city,CLR
D_046,2025-10-04T21:16:02.017013Z,43.022881,-78.503666,29.52,2.5,2.18,298.5,42646.49,0,city,RAN
D_095,2025-10-04T16:16:02.017013Z,42.942322,-78.77886,81.53,2.74,0.88,344.9,30523.57,0,highway,CLR
D_048,2025-10-04T17:34:02.017013Z,42.930674,-78.778729,71.97,-0.5,-3.14,14.6,8535.55,0,rural,RAN
D_027,2025-10-04T21:38:02.017013Z,42.958188,-78.613206,61.19,-2.22,-1.1,34.0,43711.66,0,rural,RAN
D_013,2025-10-04T17:41:02.017013Z,42.852235,-78.809247,81.8,-2.13,1.45,127.2,39821.36,0,highway,CLR
D_069,2025-10-04T19:53:02.017013Z,43.016027,-78.903474,96.96,-0.49,-1.36,66.5,20064.58,0,highway,CLR
D_022,2025-10-04T19:15:02.017013Z,43.018305,-78.532838,49.2,1.74,-0.1,9.2,34245.39,0,city,CLR
D_031,2025-10-04T17:26:02.017013Z,42.961207,-78.795496,82.29,-2.02,-0.29,307.9,40398.91,0,rural,CLR
D_033,2025-10-04T17:09:02.017013Z,42.891806,-79.004391,93.34,0.12,0.05,260.3,27555.09,0,highway,CLR
D_090,2025-10-04T20:12:02.017013Z,42.941055,-78.998619,36.05,2.0,-0.17,203.7,31306.94,0,city,RAN
D_076,2025-10-04T17:02:02.017013Z,42.950423,-78.749804,49.31,0.42,-2.69,336.5,30247.52,0,city,SNW
D_042,2025-10-04T16:49:02.017013Z,42.934346,-78.752934,44.49,1.02,-0.82,274.2,32765.14,0,city,CLR
D_002,2025-10-04T18:30:02.017013Z,43.056614,-78.848201,34.99,-2.59,-1.64,254.2,42090.5,0,city,CLR
D_000,2025-10-04T18:29:02.017013Z,42.965106,-78.812691,92.96,2.39,-2.34,271.8,14653.37,0,highway,CLR
D_080,2025-10-04T20:00:02.017013Z,42.812066,-78.792284,43.2,-1.44,1.05,181.2,10116.3,1,city,CLR
D_049,2025-10-04T18:57:02.017013Z,42.922421,-78.738952,61.22,0.76,2.14,214.8,40282.13,0,city,CLR
D_083,2025-10-04T20:22:02.017013Z,43.022852,-78.567109,38.68,1.02,-0.89,300.7,11159.37,0,city,CLR
D_068,2025-10-04T17:12:02.017013Z,42.983201,-78.861598,44.58,2.89,-1.46,8.6,3693.24,0,city,CLR
D_005,2025-10-04T21:14:02.017013Z,42.994804,-78.535165,56.01,-1.31,-0.73,232.2,44779.85,0,rural,RAN
D_023,2025-10-04T18:10:02.017013Z,43.091106,-78.904161,97.95,-0.3,1.09,24.0,20342.45,0,highway,CLR
D_090,2025-10-04T16:45:02.017013Z,42.965764,-78.954504,89.61,1.14,-0.24,248.8,31089.12,0,highway,CLR
D_050,2025-10-04T19:52:02.017013Z,42.983922,-78.681263,72.37,-0.22,-2.53,284.5,10552.59,0,rural,RAN
D_062,2025-10-04T19:23:02.017013Z,42.908175,-78.988346,47.32,1.97,-0.96,95.7,42690.77,1,city,CLR
D_032,2025-10-04T17:28:02.017013Z,43.077602,-78.881876,96.66,0.22,0.71,82.6,31055.94,0,highway,SNW
D_003,2025-10-04T19:28:02.017013Z,43.014337,-78.865487,91.15,-0.71,1.12,248.0,37935.89,0,highway,CLR
D_060,2025-10-04T20:07:02.017013Z,43.033965,-78.809637,50.36,0.53,-3.93,175.2,4179.11,0,city,SNW
D_049,2025-10-04T16:15:02.017013Z,42.941099,-78.855836,55.23,0.36,-0.62,311.3,40108.29,0,rural,CLR
D_067,2025-10-04T20:03:02.017013Z,42.946765,-78.784806,59.53,-1.56,-0.9,52.6,45339.65,0,rural,CLR
D_004,2025-10-04T17:06:02.017013Z,42.965993,-78.855709,53.24,3.36,-2.01,306.9,41087.39,0,city,CLR
D_071,2025-10-04T18:05:02.017013Z,42.790995,-78.839915,104.56,0.08,-2.65,114.5,11441.4,0,highway,RAN
D_048,2025-10-04T15:49:02.017013Z,42.95492,-78.80653,54.28,-1.01,0.36,99.0,8434.04,0,rural,CLR
D_090,2025-10-04T21:32:02.017013Z,42.874299,-79.009948,54.52,-0.56,-0.39,277.8,31393.59,0,city,CLR
D_089,2025-10-04T16:50:02.017013Z,42.878183,-78.808949,87.18,0.94,0.16,108.9,37116.9,0,highway,CLR
D_008,2025-10-04T17:00:02.017013Z,42.887226,-78.974758,127.62,0.82,-3.6,281.8,28532.99,0,highway,CLR
D_023,2025-10-04T21:01:02.017013Z,42.929034,-78.89064,82.77,0.38,2.74,60.9,20526.16,0,highway,RAN
D_001,2025-10-04T16:38:02.017013Z,42.941316,-78.855218,19.58,0.61,-2.01,304.3,11735.7,0,city,RAN
D_081,2025-10-04T19:16:02.017013Z,42.95341,-78.609133,42.07,-0.24,1.02,328.6,47389.47,0,city,CLR
D_039,2025-10-04T18:55:02.017013Z,42.991935,-78.69849,41.97,0.07,-0.33,63.1,49718.28,0,city,CLR
D_038,2025-10-04T16:37:02.017013Z,42.922522,-78.831713,49.73,-3.1,1.58,254.5,3188.48,0,city,CLR
D_002,2025-10-04T20:29:02.017013Z,43.07781,-78.750497,60.74,0.61,-0.86,133.7,42213.49,0,rural,CLR
D_033,2025-10-04T18:10:02.017013Z,42.872821,-79.021863,16.82,-0.24,0.38,106.0,27606.77,0,city,CLR
D_011,2025-10-04T21:13:02.017013Z,42.824894,-78.979911,43.28,0.06,-0.37,263.6,31601.36,0,city,CLR
D_056,2025-10-04T16:45:02.017013Z,42.879038,-78.900684,88.47,0.69,-1.86,167.9,27509.22,0,highway,CLR
D_081,2025-10-04T16:33:02.017013Z,42.921451,-78.712511,15.16,-1.38,1.1,277.8,47227.04,0,city,CLR
D_093,2025-10-04T17:37:02.017013Z,42.963908,-78.85767,102.62,0.31,2.89,291.8,24358.25,0,highway,CLR
D_000,2025-10-04T19:39:02.017013Z,42.913067,-78.850142,37.54,1.63,-1.42,57.5,14732.51,0,city,CLR
D_074,2025-10-04T16:50:02.017013Z,43.018133,-78.707242,48.85,3.57,-0.7,120.6,30874.92,0,city,CLR
D_056,2025-10-04T15:59:02.017013Z,42.945368,-78.872949,27.84,0.65,0.8,272.2,27460.18,0,city,CLR
D_049,2025-10-04T16:54:02.017013Z,42.91692,-78.831279,102.35,0.58,-0.01,169.8,40151.7,0,highway,CLR
D_039,2025-10-04T18:42:02.017013Z,42.976038,-78.680471,37.11,-0.14,-3.28,186.3,49704.33,0,city,SNW
D_064,2025-10-04T17:32:02.017013Z,42.98032,-78.932411,78.53,2.67,0.5,112.2,8913.5,0,rural,RAN
D_063,2025-10-04T16:31:02.017013Z,42.969657,-78.772622,42.34,0.74,-0.0,322.3,19346.11,0,city,CLR
D_089,2025-10-04T19:06:02.017013Z,42.728731,-78.843886,31.03,-1.14,1.27,77.1,37263.78,0,city,CLR
D_058,2025-10-04T18:07:02.017013Z,42.98706,-79.109285,45.76,-1.24,1.31,327.7,26920.39,0,city,RAN
D_015,2025-10-04T20:13:02.017013Z,43.014389,-78.847732,61.05,-0.04,-0.93,277.4,37912.05,0,city,CLR
D_012,2025-10-04T17:48:02.017013Z,42.877424,-78.990588,115.29,-0.91,-2.64,232.4,23835.12,0,highway,CLR
D_017,2025-10-04T18:59:02.017013Z,43.008652,-78.852399,74.77,0.58,3.05,54.4,44114.83,0,highway,CLR
D_046,2025-10-04T21:22:02.017013Z,43.030925,-78.558286,104.21,0.77,1.24,263.8,42653.97,0,highway,CLR
D_045,2025-10-04T20:19:02.017013Z,42.769978,-78.833267,100.66,1.43,0.02,107.8,45511.12,0,highway,CLR
D_048,2025-10-04T16:26:02.017013Z,42.922541,-78.79519,55.53,1.48,1.05,21.3,8468.79,0,city,CLR
D_041,2025-10-04T18:37:02.017013Z,42.98922,-78.896564,59.21,1.32,2.0,28.4,4520.25,0,city,RAN
D_000,2025-10-04T16:16:02.017013Z,43.034431,-78.749272,89.31,0.19,-1.02,181.0,14512.91,0,highway,CLR
D_024,2025-10-04T20:43:02.017013Z,42.910634,-78.604067,49.29,1.47,-2.86,147.5,20355.68,0,rural,RAN
D_008,2025-10-04T20:26:02.017013Z,42.886836,-79.071174,59.92,0.25,-0.83,346.2,28756.97,0,rural,SNW
D_003,2025-10-04T18:46:02.017013Z,42.996445,-78.89761,36.13,-0.44,1.22,282.8,37889.89,0,city,CLR
D_077,2025-10-04T17:59:02.017013Z,42.8422,-78.919653,62.09,-1.08,-1.03,343.9,5685.36,0,rural,RAN
D_031,2025-10-04T19:20:02.017013Z,42.936116,-78.888326,40.48,0.03,-3.96,96.4,40521.76,0,city,CLR
D_024,2025-10-04T19:07:02.017013Z,42.957731,-78.615964,22.36,-0.61,0.66,146.7,20262.51,0,city,CLR
D_074,2025-10-04T18:06:02.017013Z,43.054181,-78.553715,54.14,0.78,0.68,130.3,30957.45,0,city,CLR
D_029,2025-10-04T21:11:02.017013Z,42.912877,-78.741553,25.16,1.7,-1.28,293.3,44785.28,0,city,CLR
D_016,2025-10-04T20:14:02.017013Z,42.901521,-78.912312,27.81,0.04,2.4,51.9,19882.28,0,city,RAN
D_024,2025-10-04T20:27:02.017013Z,42.908413,-78.595848,39.12,-1.78,-1.3,96.6,20337.13,0,city,RAN
D_072,2025-10-04T15:58:02.017013Z,42.999156,-78.814016,36.28,0.12,-3.23,339.8,30348.83,0,city,RAN
D_002,2025-10-04T19:15:02.017013Z,43.074814,-78.784961,45.04,1.19,-0.58,133.1,42138.8,0,city,CLR
D_004,2025-10-04T20:27:02.017013Z,42.97861,-78.841437,82.64,1.58,-0.15,315.7,41304.87,0,highway,CLR
D_084,2025-10-04T21:15:02.017013Z,42.848704,-79.073866,43.87,0.75,-0.0,205.0,28513.1,0,city,CLR
D_021,2025-10-04T17:08:02.017013Z,42.92797,-78.776457,99.15,-0.84,0.6,56.0,28652.83,0,highway,CLR
D_075,2025-10-04T16:41:02.017013Z,43.022547,-78.761905,12.65,1.3,-2.53,25.7,45147.08,0,city,CLR
D_011,2025-10-04T16:09:02.017013Z,42.976174,-78.838465,36.16,0.31,-1.75,285.5,31280.86,0,city,CLR
D_077,2025-10-04T16:22:02.017013Z,42.826211,-78.907842,100.08,0.95,-1.51,255.4,5584.97,0,highway,SNW
D_096,2025-10-04T17:23:02.017013Z,42.913029,-78.753969,68.8,1.96,-3.01,153.9,23130.82,0,rural,CLR
D_072,2025-10-04T21:16:02.017013Z,43.09251,-78.700826,88.91,-0.6,1.47,230.8,30695.41,0,highway,CLR
D_066,2025-10-04T17:11:02.017013Z,42.856346,-78.863852,95.9,-0.0,0.37,320.0,24259.04,0,highway,CLR
D_079,2025-10-04T18:51:02.017013Z,42.910579,-78.847208,39.89,-2.15,1.65,354.2,29801.03,0,city,CLR
D_046,2025-10-04T18:56:02.017013Z,42.986697,-78.517603,72.56,-1.34,-1.43,58.2,42500.89,0,highway,CLR
D_009,2025-10-04T19:15:02.017013Z,42.846243,-78.978845,26.35,1.21,0.12,82.3,8644.83,0,city,CLR
D_041,2025-10-04T20:18:02.017013Z,43.010227,-78.893378,98.56,-1.11,0.19,267.1,4625.41,0,highway,CLR
D_057,2025-10-04T16:10:02.017013Z,42.919829,-78.800654,47.38,1.84,0.12,288.9,11525.66,0,city,CLR
D_075,2025-10-04T19:13:02.017013Z,43.054227,-78.952902,100.27,2.29,1.39,144.8,45311.27,0,highway,RAN
D_043,2025-10-04T21:30:02.017013Z,42.935168,-78.504422,39.11,0.96,-1.67,321.1,7104.86,0,city,CLR
D_072,2025-10-04T21:25:02.017013Z,43.122455,-78.693185,43.29,2.3,2.16,16.0,30706.1,0,city,RAN
D_019,2025-10-04T20:22:02.017013Z,42.853885,-78.953254,73.59,0.37,3.02,284.3,9784.29,0,rural,CLR
D_088,2025-10-04T16:34:02.017013Z,43.045215,-78.729659,87.23,2.44,-2.97,58.9,15620.56,1,highway,CLR
D_089,2025-10-04T18:47:02.017013Z,42.800987,-78.853703,31.06,-0.28,-0.94,305.2,37244.27,0,city,CLR
D_024,2025-10-04T20:50:02.017013Z,42.881095,-78.576885,71.56,-2.41,0.61,160.8,20363.58,0,highway,RAN
D_053,2025-10-04T15:58:02.017013Z,42.968699,-78.829109,30.9,-0.21,-4.3,212.2,26585.07,0,city,SNW
D_045,2025-10-04T18:09:02.017013Z,42.861231,-78.78216,43.58,-0.71,-0.96,176.9,45374.28,0,city,CLR
D_090,2025-10-04T17:46:02.017013Z,42.984056,-78.860791,28.76,2.02,0.54,130.2,31150.72,0,city,RAN
D_003,2025-10-04T16:35:02.017013Z,42.917665,-78.836284,58.98,-0.19,-1.67,260.0,37754.96,0,rural,CLR
D_085,2025-10-04T16:27:02.017013Z,42.963838,-78.774666,35.81,0.73,-2.13,300.3,5879.94,0,city,CLR
D_085,2025-10-04T18:24:02.017013Z,42.927471,-78.674992,76.83,-0.28,-1.71,270.9,6004.05,0,rural,RAN
D_010,2025-10-04T21:24:02.017013Z,42.802139,-78.993956,48.08,0.05,1.6,196.8,31447.59,1,city,CLR
