driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code,hard_brake
D_014,2025-10-05T22:17:42.890762+00:00,42.933012,-78.843156,109.99,0.68,-0.44,272.6,9857.11,0,highway,CLR,0
D_058,2025-10-05T21:29:42.890762+00:00,42.981658,-79.065292,63.9,3.69,0.12,24.8,26898.03,0,rural,CLR,0
D_037,2025-10-05T21:31:42.890762+00:00,43.050998,-79.217512,103.78,-1.44,-0.92,61.9,3598.23,0,highway,CLR,0
D_024,2025-10-05T20:53:42.890762+00:00,42.928061,-78.561429,57.38,0.94,1.54,332.6,20148.45,0,city,RAN,0
D_077,2025-10-05T21:15:42.890762+00:00,42.83224,-78.911057,45.91,0.6,0.59,160.1,5657.23,0,city,RAN,0
D_046,2025-10-05T23:45:42.890762+00:00,42.971533,-78.467523,19.84,0.26,2.07,332.7,42574.14,0,city,CLR,0
D_020,2025-10-06T00:18:42.890762+00:00,42.937346,-78.910774,38.47,-1.69,-1.73,72.9,5823.06,0,city,CLR,0
D_050,2025-10-05T19:56:42.890762+00:00,42.983733,-78.790654,41.9,1.27,-1.41,294.0,10326.59,1,city,CLR,0
D_087,2025-10-05T19:45:42.890762+00:00,42.964391,-78.82296,88.97,1.56,1.79,259.8,33467.02,0,highway,CLR,0
D_036,2025-10-05T21:58:42.890762+00:00,42.94136,-78.920459,54.3,0.02,1.38,340.7,36344.52,0,rural,CLR,0
D_086,2025-10-05T23:25:42.890762+00:00,43.029964,-78.477627,28.26,0.55,-1.37,63.8,15630.85,0,city,CLR,0
D_038,2025-10-05T22:02:42.890762+00:00,43.04986,-78.872098,103.97,-0.02,-1.43,122.2,3304.08,0,highway,CLR,0
D_021,2025-10-05T21:49:42.890762+00:00,42.992514,-78.753403,88.03,0.17,0.06,133.6,28717.58,0,rural,RAN,0
D_059,2025-10-05T19:46:42.890762+00:00,42.979442,-78.787507,38.02,-1.22,3.67,97.3,38405.81,0,city,CLR,0
D_068,2025-10-05T20:20:42.890762+00:00,43.014084,-78.815928,97.17,0.74,-1.06,15.9,3654.64,0,highway,CLR,0
D_052,2025-10-05T22:14:42.890762+00:00,42.840458,-78.79642,37.01,-0.62,2.53,31.2,17212.23,0,city,RAN,0
D_039,2025-10-05T23:01:42.890762+00:00,43.040188,-78.757363,53.84,-0.78,-4.42,205.6,49746.41,0,city,RAN,0
D_012,2025-10-05T21:05:42.890762+00:00,42.960081,-78.949082,89.22,-0.09,1.28,284.5,23805.89,0,highway,CLR,0
D_059,2025-10-05T20:33:42.890762+00:00,42.909286,-78.885144,50.87,1.03,0.77,240.7,38456.54,0,city,CLR,0
D_059,2025-10-05T23:04:42.890762+00:00,42.985723,-78.692365,44.55,1.16,-1.67,286.3,38609.72,0,city,CLR,0
D_029,2025-10-05T22:55:42.890762+00:00,42.983938,-78.953499,115.48,-0.33,-3.08,297.7,44664.86,0,highway,CLR,0
D_023,2025-10-06T00:05:42.890762+00:00,42.977714,-78.968664,78.2,0.28,0.16,295.4,20485.3,0,rural,CLR,0
D_085,2025-10-05T22:28:42.890762+00:00,42.963011,-78.704669,31.76,0.33,-1.76,343.6,6023.84,0,city,RAN,0
D_083,2025-10-06T01:19:42.890762+00:00,42.976557,-78.558725,39.12,-1.5,-0.57,233.4,11236.78,0,city,CLR,0
D_008,2025-10-06T00:50:42.890762+00:00,42.904988,-79.119826,35.47,-0.98,-2.98,146.8,28797.34,0,city,RAN,0
D_032,2025-10-05T20:36:42.890762+00:00,43.029182,-78.888431,96.31,0.06,-1.32,170.9,31018.32,0,highway,CLR,0
D_083,2025-10-05T23:39:42.890762+00:00,42.995324,-78.628562,27.46,-0.53,-2.43,231.6,11136.65,0,city,RAN,0
D_012,2025-10-06T01:02:42.890762+00:00,42.938081,-79.096391,85.78,2.5,-2.77,224.3,24055.85,0,highway,RAN,0
D_057,2025-10-06T01:21:42.890762+00:00,42.599989,-78.921764,44.04,0.92,0.17,26.7,11862.72,0,city,RAN,0
D_020,2025-10-05T23:46:42.890762+00:00,42.943778,-78.932596,74.31,0.42,-0.76,272.6,5791.71,0,rural,RAN,0
D_098,2025-10-05T22:33:42.890762+00:00,43.085993,-78.902563,21.58,3.33,-0.8,218.7,4224.5,0,city,CLR,0
D_040,2025-10-05T21:01:42.890762+00:00,43.05099,-78.866545,18.4,-0.25,0.16,143.0,12503.76,0,city,CLR,0
D_050,2025-10-06T00:05:42.890762+00:00,42.951576,-78.683865,50.6,2.6,1.25,65.5,10586.09,0,city,CLR,0
D_081,2025-10-05T21:41:42.890762+00:00,42.973904,-78.666629,41.94,1.89,-2.66,71.9,47311.09,0,city,RAN,0
D_034,2025-10-05T21:56:42.890762+00:00,43.054377,-78.823678,46.43,0.47,-1.61,149.6,17789.01,0,city,RAN,0
D_011,2025-10-05T19:44:42.890762+00:00,42.963227,-78.852146,116.58,0.48,-2.41,343.4,31276.71,0,highway,CLR,0
D_011,2025-10-05T19:46:42.890762+00:00,42.965746,-78.843738,59.85,0.82,-1.91,119.2,31278.5,0,rural,CLR,0
D_022,2025-10-05T20:43:42.890762+00:00,42.918364,-78.752084,40.44,-1.38,-0.32,278.3,34108.2,1,city,CLR,0
D_058,2025-10-06T00:03:42.890762+00:00,42.992135,-79.091793,83.28,1.86,-3.07,249.0,27070.8,0,highway,CLR,0
D_084,2025-10-05T23:49:42.890762+00:00,42.900293,-78.981469,99.16,0.91,-1.33,104.7,28447.98,1,highway,SNW,0
D_065,2025-10-05T22:22:42.890762+00:00,43.07306,-78.774405,57.91,-1.27,-1.97,122.6,30168.02,0,city,RAN,0
D_022,2025-10-06T00:59:42.890762+00:00,42.914446,-78.48485,43.18,-2.32,0.42,243.0,34378.75,0,city,SNW,0
D_029,2025-10-05T23:43:42.890762+00:00,42.924516,-78.998007,82.68,2.21,0.34,61.6,44714.85,0,highway,CLR,0
D_036,2025-10-05T19:35:42.890762+00:00,42.935353,-78.883922,75.86,0.09,-1.97,295.6,36201.15,0,rural,CLR,0
D_011,2025-10-05T23:56:42.890762+00:00,42.820606,-78.971457,93.39,-0.02,-0.14,329.5,31540.97,0,highway,RAN,0
D_078,2025-10-05T20:48:42.890762+00:00,43.073277,-78.76441,32.81,-0.68,0.91,250.5,2262.72,0,city,CLR,0
D_066,2025-10-06T01:15:42.890762+00:00,42.953911,-78.830324,24.6,0.03,-0.15,4.4,24540.76,0,city,RAN,0
D_078,2025-10-05T23:26:42.890762+00:00,43.22775,-78.826179,42.82,-1.02,-0.37,68.8,2423.64,0,city,CLR,0
D_035,2025-10-05T20:22:42.890762+00:00,42.969102,-78.628847,105.27,-0.8,-1.2,48.9,5258.81,0,highway,CLR,0
D_061,2025-10-05T21:27:42.890762+00:00,42.990153,-78.870032,44.0,0.26,-1.62,235.5,22929.14,0,city,RAN,0
D_090,2025-10-05T20:38:42.890762+00:00,42.962608,-78.919832,10.8,2.65,1.76,31.9,31102.37,0,city,CLR,0
D_052,2025-10-05T23:18:42.890762+00:00,42.879249,-78.830892,24.26,-0.58,-1.36,338.5,17281.03,0,city,SNW,0
D_037,2025-10-06T01:19:42.890762+00:00,43.032669,-79.175766,71.93,-0.76,-0.22,270.6,3835.26,0,highway,CLR,0
D_035,2025-10-05T22:47:42.890762+00:00,42.959484,-78.702061,40.64,0.74,2.92,291.0,5418.05,0,city,CLR,0
D_008,2025-10-05T20:01:42.890762+00:00,42.920601,-78.882505,101.12,1.6,-2.5,312.2,28490.97,0,highway,CLR,0
D_077,2025-10-05T21:23:42.890762+00:00,42.832695,-78.913084,48.23,-1.81,4.01,62.6,5666.72,0,city,RAN,0
D_065,2025-10-05T22:57:42.890762+00:00,43.058835,-78.851198,51.76,-0.7,-0.32,49.8,30207.35,0,city,CLR,0
D_012,2025-10-06T01:05:42.890762+00:00,42.944831,-79.109578,54.79,0.14,-0.01,347.4,24058.71,0,rural,RAN,0
D_017,2025-10-05T22:47:42.890762+00:00,43.019494,-78.867092,51.17,3.39,3.19,119.7,44120.97,0,city,RAN,0
D_033,2025-10-05T21:40:42.890762+00:00,42.887644,-79.018629,41.5,-1.17,-0.72,193.8,27598.43,0,city,CLR,0
D_089,2025-10-06T00:17:42.890762+00:00,42.642376,-78.886008,34.78,1.66,-2.79,175.0,37352.64,0,city,RAN,0
D_034,2025-10-05T21:42:42.890762+00:00,43.052702,-78.829479,24.73,-1.74,-3.92,23.5,17775.46,0,city,CLR,0
D_029,2025-10-05T21:17:42.890762+00:00,42.885755,-78.941565,96.48,-1.43,1.51,104.3,44564.75,0,highway,SNW,0
D_030,2025-10-05T22:35:42.890762+00:00,42.912747,-78.564506,45.45,0.65,-1.09,16.3,34556.51,0,city,CLR,0
D_023,2025-10-06T01:21:42.890762+00:00,42.824663,-78.909092,25.66,0.39,1.54,28.6,20567.41,0,city,RAN,0
D_077,2025-10-05T19:36:42.890762+00:00,42.923893,-78.879192,52.62,2.06,-0.05,244.5,5556.57,0,rural,CLR,0
D_044,2025-10-06T00:35:42.890762+00:00,43.138475,-79.050198,57.37,0.24,-0.4,196.4,31683.1,0,rural,CLR,0
D_032,2025-10-05T23:56:42.890762+00:00,43.042142,-78.888582,38.37,-0.63,0.32,133.3,31229.98,0,city,SNW,0
D_006,2025-10-06T01:02:42.890762+00:00,43.220534,-78.628596,31.46,1.59,3.1,56.3,46781.09,0,city,CLR,0
D_086,2025-10-05T22:08:42.890762+00:00,42.985052,-78.569796,93.56,-1.02,2.21,152.0,15557.97,0,highway,CLR,0
D_038,2025-10-05T21:10:42.890762+00:00,43.034982,-78.841492,103.41,-1.96,0.37,330.2,3243.9,0,highway,CLR,0
D_030,2025-10-06T00:06:42.890762+00:00,42.88608,-78.506537,69.18,1.08,-0.35,139.0,34640.17,0,rural,CLR,0
D_012,2025-10-05T20:05:42.890762+00:00,42.941078,-78.855063,95.41,-0.8,-1.41,224.5,23741.38,0,highway,RAN,0
D_049,2025-10-05T20:00:42.890762+00:00,42.949876,-78.829686,88.95,0.56,-2.18,73.5,40114.1,0,highway,CLR,0
D_096,2025-10-05T23:48:42.890762+00:00,42.989286,-78.565712,46.8,0.36,-2.67,336.8,23303.56,0,city,RAN,0
D_089,2025-10-06T00:21:42.890762+00:00,42.643562,-78.852048,46.13,-1.88,-1.74,109.2,37356.35,0,city,CLR,0
D_080,2025-10-05T21:56:42.890762+00:00,42.867237,-78.777912,27.77,-0.47,-0.69,206.1,10000.74,0,city,CLR,0
D_005,2025-10-05T19:27:42.890762+00:00,42.945264,-78.847597,90.39,-0.68,-4.66,217.0,44440.17,0,rural,CLR,0
D_051,2025-10-05T20:24:42.890762+00:00,42.947715,-78.76853,56.89,3.42,0.14,85.9,10022.56,0,rural,CLR,0
D_010,2025-10-05T22:37:42.890762+00:00,42.825269,-78.853506,93.18,-1.7,-1.57,346.6,31291.0,0,highway,CLR,0
D_065,2025-10-06T00:48:42.890762+00:00,43.036936,-79.120672,90.46,0.1,-3.75,221.9,30324.77,0,highway,CLR,0
D_061,2025-10-05T20:34:42.890762+00:00,42.957332,-78.89313,70.0,0.12,-1.24,336.0,22877.36,0,rural,CLR,0
D_062,2025-10-05T21:02:42.890762+00:00,43.02722,-78.887804,93.93,0.14,0.08,330.2,42563.92,0,highway,CLR,0
D_023,2025-10-05T23:45:42.890762+00:00,43.016246,-78.957754,89.72,0.44,-0.37,232.2,20462.54,0,highway,CLR,0
D_036,2025-10-06T01:00:42.890762+00:00,42.904751,-78.744226,50.02,3.9,-0.59,160.4,36539.95,0,city,CLR,0
D_030,2025-10-06T01:24:42.890762+00:00,42.949328,-78.547563,67.42,-2.56,1.08,70.6,34720.57,0,rural,CLR,0
D_056,2025-10-05T21:26:42.890762+00:00,42.821103,-78.663917,98.97,2.25,-3.29,102.2,27578.26,0,highway,RAN,0
D_044,2025-10-05T23:12:42.890762+00:00,43.083915,-78.987509,66.56,-2.16,-1.56,245.5,31594.09,0,highway,CLR,0
D_026,2025-10-05T22:44:42.890762+00:00,43.049348,-78.757476,110.03,0.39,-0.73,60.8,16334.8,0,highway,SNW,0
D_056,2025-10-05T23:52:42.890762+00:00,42.779034,-78.788047,30.13,2.34,-0.25,285.1,27731.31,0,city,SNW,0
D_013,2025-10-05T21:57:42.890762+00:00,42.890603,-78.891386,50.09,0.67,0.53,353.5,39854.36,0,city,CLR,0
D_030,2025-10-05T20:17:42.890762+00:00,42.944918,-78.787664,35.84,-1.37,1.96,81.4,34409.58,0,city,RAN,0
D_009,2025-10-05T19:42:42.890762+00:00,42.901313,-78.869125,47.22,1.16,0.16,124.9,8450.87,0,city,CLR,0
D_052,2025-10-06T00:09:42.890762+00:00,42.924739,-78.776963,48.49,1.27,-1.19,285.8,17334.38,0,city,CLR,0
D_038,2025-10-05T23:18:42.890762+00:00,42.998717,-78.940917,39.53,-1.64,-1.44,176.2,3388.93,0,city,CLR,0
D_049,2025-10-05T20:59:42.890762+00:00,42.857281,-78.807486,79.57,1.85,0.85,170.9,40174.3,0,highway,CLR,0
D_029,2025-10-05T22:33:42.890762+00:00,42.949233,-78.92344,86.45,0.87,0.97,229.4,44644.74,0,highway,CLR,0
D_091,2025-10-05T23:15:42.890762+00:00,43.055103,-78.931478,62.77,1.77,-4.88,250.0,43581.7,0,rural,SNW,0
D_077,2025-10-06T00:12:42.890762+00:00,42.844675,-78.960999,95.22,1.11,0.41,130.3,5841.53,0,highway,CLR,0
D_070,2025-10-06T00:16:42.890762+00:00,42.972839,-78.794954,26.18,1.74,-0.65,49.9,13955.88,0,city,CLR,0
D_088,2025-10-05T23:32:42.890762+00:00,43.005628,-79.10212,42.56,2.38,-1.64,305.5,15829.04,0,city,CLR,0
D_085,2025-10-05T21:45:42.890762+00:00,42.942008,-78.662588,22.93,1.24,0.0,337.4,5985.65,0,city,CLR,0
D_075,2025-10-06T01:13:42.890762+00:00,43.160215,-79.030325,31.86,-0.44,-0.59,27.1,45450.58,0,city,CLR,0
D_010,2025-10-05T22:38:42.890762+00:00,42.836533,-78.844813,86.01,0.97,-1.5,29.7,31292.44,0,highway,CLR,0
D_054,2025-10-05T19:29:42.890762+00:00,42.952962,-78.844737,20.85,0.6,-3.26,109.1,3189.04,0,city,SNW,0
D_004,2025-10-05T23:23:42.890762+00:00,42.972671,-78.842315,79.06,0.34,-0.14,33.2,41255.01,0,highway,CLR,0
D_022,2025-10-05T22:28:42.890762+00:00,42.968776,-78.564113,89.9,-1.13,1.76,209.4,34221.66,0,highway,CLR,0
D_051,2025-10-05T22:43:42.890762+00:00,42.927309,-78.554218,67.52,-0.33,0.19,104.2,10168.74,0,rural,CLR,0
D_052,2025-10-05T21:06:42.890762+00:00,42.938928,-78.829925,79.17,-0.98,-0.02,125.8,17144.76,0,highway,CLR,0
D_068,2025-10-05T21:37:42.890762+00:00,42.870253,-78.815129,39.43,1.94,-0.73,188.0,3735.69,0,city,CLR,0
D_084,2025-10-05T21:24:42.890762+00:00,42.982676,-78.841824,107.55,-1.09,0.02,144.5,28286.33,0,highway,CLR,0
D_075,2025-10-05T22:26:42.890762+00:00,43.088924,-78.90118,106.87,-2.51,1.9,340.4,45280.24,0,highway,CLR,0
D_098,2025-10-05T19:38:42.890762+00:00,42.928821,-78.783008,84.48,-0.87,-0.37,16.3,4037.91,0,highway,RAN,0
D_038,2025-10-06T00:52:42.890762+00:00,42.939219,-78.960357,63.77,-1.3,-0.15,67.8,3486.99,1,city,CLR,0
D_084,2025-10-06T00:53:42.890762+00:00,42.862229,-79.06953,39.55,-2.26,1.55,68.0,28511.19,0,city,CLR,0
D_017,2025-10-06T00:47:42.890762+00:00,42.951006,-78.748562,40.57,-1.21,-1.97,80.0,44248.18,0,city,RAN,0
D_060,2025-10-06T01:03:42.890762+00:00,43.024338,-78.689081,43.2,0.28,-0.06,71.5,4253.89,0,city,CLR,0
D_074,2025-10-06T00:02:42.890762+00:00,43.048128,-78.516728,56.22,0.3,-0.14,227.4,31100.11,0,rural,CLR,0
D_024,2025-10-06T00:50:42.890762+00:00,42.879747,-78.602382,59.58,-1.15,0.58,333.9,20381.16,0,rural,CLR,0
D_054,2025-10-06T01:05:42.890762+00:00,42.89241,-79.071023,62.72,1.67,2.34,179.9,3549.87,0,highway,RAN,0
D_067,2025-10-05T20:51:42.890762+00:00,42.982424,-78.939826,86.6,0.87,0.33,164.3,45161.6,0,highway,SNW,0
D_098,2025-10-05T21:54:42.890762+00:00,43.099741,-78.898111,13.8,0.58,-0.07,9.3,4183.59,0,city,CLR,0
D_069,2025-10-06T00:23:42.890762+00:00,42.960615,-79.019584,47.96,-1.61,-0.58,201.1,20115.28,0,city,CLR,0
D_026,2025-10-06T01:22:42.890762+00:00,42.930074,-78.90676,43.52,-1.04,2.02,232.2,16506.32,0,city,RAN,0
D_071,2025-10-05T23:44:42.890762+00:00,42.683537,-78.870606,38.61,1.35,-2.38,342.1,11571.95,0,city,CLR,0
D_007,2025-10-05T20:20:42.890762+00:00,42.947048,-78.814606,40.89,1.25,-0.45,249.2,36209.01,0,city,RAN,0
D_092,2025-10-05T20:02:42.890762+00:00,42.867632,-78.848333,32.63,0.48,0.42,30.2,12208.69,0,city,CLR,0
D_095,2025-10-05T19:57:42.890762+00:00,42.942322,-78.77886,81.53,2.74,0.88,344.9,30523.57,0,highway,CLR,0
D_041,2025-10-05T22:06:42.890762+00:00,42.94314,-78.904245,102.22,-0.2,-4.72,286.4,4508.72,0,highway,CLR,0
D_047,2025-10-05T22:33:42.890762+00:00,42.988782,-78.694381,62.76,0.52,1.52,116.2,9343.16,0,rural,RAN,0
D_058,2025-10-05T23:38:42.890762+00:00,42.999265,-79.113773,96.89,1.96,-2.37,339.1,27043.8,0,highway,CLR,0
D_066,2025-10-05T23:39:42.890762+00:00,42.921811,-78.751405,68.8,0.63,-1.9,3.7,24438.15,0,rural,CLR,0
D_032,2025-10-05T22:20:42.890762+00:00,43.123888,-78.785718,40.23,-1.15,0.89,62.2,31136.09,1,city,CLR,0
D_023,2025-10-06T00:16:42.890762+00:00,42.952868,-78.928929,43.31,2.47,-4.08,344.0,20496.45,0,city,CLR,0
D_058,2025-10-05T20:38:42.890762+00:00,42.940038,-78.920239,99.89,-0.16,-3.6,281.6,26846.87,1,highway,SNW,0
D_086,2025-10-06T00:31:42.890762+00:00,43.140473,-78.618239,46.81,-0.85,0.68,289.9,15702.01,0,city,CLR,0
D_036,2025-10-05T21:36:42.890762+00:00,42.945254,-78.885162,75.54,-1.22,-1.88,112.7,36324.38,0,rural,CLR,0
D_078,2025-10-05T21:55:42.890762+00:00,43.048465,-78.865645,110.61,1.18,-1.82,68.4,2331.57,0,highway,CLR,0
D_059,2025-10-05T23:15:42.890762+00:00,42.93599,-78.688675,26.53,0.87,3.36,316.0,38619.93,0,city,RAN,0
D_047,2025-10-05T21:51:42.890762+00:00,42.966795,-78.754372,114.83,0.67,0.7,147.8,9302.14,1,highway,CLR,0
D_037,2025-10-05T20:33:42.890762+00:00,43.022356,-79.120682,98.71,0.03,-1.2,247.1,3543.87,0,highway,CLR,0
D_020,2025-10-05T20:48:42.890762+00:00,42.977072,-78.882455,58.23,-0.75,-1.4,137.5,5602.32,0,rural,CLR,0
D_099,2025-10-05T22:02:42.890762+00:00,42.900495,-79.033441,29.52,0.09,0.01,5.5,36665.03,0,city,CLR,0
D_030,2025-10-06T00:11:42.890762+00:00,42.898393,-78.492755,66.23,1.63,4.89,169.7,34646.0,0,rural,RAN,0
D_024,2025-10-06T00:09:42.890762+00:00,42.915566,-78.57274,122.6,-0.17,-1.02,67.2,20339.18,0,highway,CLR,0
D_024,2025-10-06T00:20:42.890762+00:00,42.917467,-78.600513,101.9,1.44,0.02,191.2,20352.19,0,highway,SNW,0
D_007,2025-10-05T20:03:42.890762+00:00,42.90987,-78.802652,42.39,0.51,-2.09,210.8,36189.52,0,city,CLR,0
D_095,2025-10-05T22:41:42.890762+00:00,42.766883,-78.831637,46.02,-0.45,-1.92,182.4,30704.86,0,city,CLR,0
D_002,2025-10-06T01:16:42.890762+00:00,43.063167,-78.670876,37.5,-1.51,-0.61,210.2,42284.25,0,city,CLR,0
D_033,2025-10-05T20:20:42.890762+00:00,42.892213,-78.900918,105.0,1.19,-0.35,178.4,27522.29,0,highway,CLR,0
D_089,2025-10-05T21:41:42.890762+00:00,42.816725,-78.867956,95.99,0.33,0.72,312.3,37191.09,1,highway,CLR,0
D_066,2025-10-05T19:37:42.890762+00:00,42.920857,-78.793271,28.78,0.56,-0.38,98.7,24175.74,0,city,CLR,0
D_025,2025-10-05T23:31:42.890762+00:00,43.052408,-79.049249,22.91,1.19,0.03,271.5,5989.92,0,city,CLR,0
D_011,2025-10-05T22:08:42.890762+00:00,42.879842,-78.917839,39.54,2.01,-0.19,178.5,31427.04,0,city,CLR,0
D_076,2025-10-05T22:44:42.890762+00:00,42.975943,-78.891434,85.93,1.94,1.64,278.5,30362.41,0,highway,RAN,0
D_078,2025-10-05T21:22:42.890762+00:00,43.024205,-78.8316,63.56,-0.18,-0.84,167.6,2299.54,0,city,CLR,0
D_002,2025-10-05T23:46:42.890762+00:00,43.053298,-78.771461,44.87,-3.37,-0.16,226.8,42189.73,0,city,CLR,0
D_010,2025-10-05T21:16:42.890762+00:00,42.769746,-78.885113,91.81,-2.25,-1.2,293.2,31207.35,0,highway,SNW,0
D_076,2025-10-06T00:58:42.890762+00:00,43.011569,-78.842258,42.68,-1.46,1.61,352.4,30509.76,0,city,CLR,0
D_095,2025-10-05T22:17:42.890762+00:00,42.780733,-78.783889,91.21,-0.26,-2.73,225.0,30677.18,0,highway,CLR,0
D_045,2025-10-05T20:48:42.890762+00:00,42.929554,-78.871602,96.91,1.94,-1.06,309.4,45312.06,0,highway,CLR,0
D_073,2025-10-05T21:54:42.890762+00:00,42.985402,-78.697494,27.89,0.18,0.57,283.2,45782.98,0,city,RAN,0
D_000,2025-10-05T21:58:42.890762+00:00,42.995248,-78.805324,107.29,0.14,-2.75,252.6,14638.91,0,highway,CLR,0
D_061,2025-10-05T20:12:42.890762+00:00,42.955403,-78.89859,87.5,0.97,-1.2,359.7,22853.76,0,highway,SNW,0
D_027,2025-10-05T20:01:42.890762+00:00,43.023978,-78.773317,88.94,1.2,-1.81,85.7,43382.44,0,highway,CLR,0
D_076,2025-10-05T21:28:42.890762+00:00,42.960886,-78.783825,27.98,0.9,-1.52,205.8,30288.79,0,city,CLR,0
D_071,2025-10-05T23:12:42.890762+00:00,42.653373,-78.916363,96.68,-0.7,-0.52,17.2,11541.39,0,highway,RAN,0
D_092,2025-10-05T19:51:42.890762+00:00,42.901369,-78.863661,64.82,-1.76,1.72,125.1,12197.22,0,rural,RAN,0
D_069,2025-10-05T22:12:42.890762+00:00,42.933933,-78.933501,44.72,1.9,-2.17,269.7,19975.7,0,city,CLR,0
D_054,2025-10-06T00:39:42.890762+00:00,42.860371,-79.033164,55.99,-4.19,-0.56,328.6,3521.58,0,city,CLR,0
D_018,2025-10-05T22:47:42.890762+00:00,42.955403,-78.981095,93.13,-0.97,0.13,248.1,16821.57,1,highway,CLR,0
D_032,2025-10-05T22:37:42.890762+00:00,43.102034,-78.814604,36.19,0.71,-3.11,145.8,31150.86,0,city,CLR,0
D_098,2025-10-06T01:19:42.890762+00:00,43.174789,-78.676824,84.01,0.76,-0.66,353.5,4405.07,0,highway,CLR,0
D_083,2025-10-05T23:49:42.890762+00:00,42.99263,-78.601437,37.36,0.01,-1.25,319.4,11145.17,0,city,CLR,0
D_044,2025-10-05T20:05:42.890762+00:00,42.946489,-78.909522,94.29,1.22,-4.01,273.6,31393.29,0,highway,CLR,0
D_010,2025-10-05T19:59:42.890762+00:00,42.905779,-78.900289,91.27,-0.87,0.54,172.7,31120.12,0,highway,CLR,0
D_028,2025-10-05T20:48:42.890762+00:00,42.971109,-78.683701,32.97,1.46,-1.19,139.7,11719.06,0,city,CLR,0
D_033,2025-10-05T20:22:42.890762+00:00,42.900174,-78.914849,91.45,-0.52,-3.12,338.7,27524.61,0,highway,RAN,0
D_092,2025-10-06T00:59:42.890762+00:00,42.741648,-78.90964,86.28,-0.3,-0.6,334.0,12529.23,0,highway,CLR,0
D_024,2025-10-05T21:47:42.890762+00:00,42.92893,-78.67922,40.72,1.02,-0.47,9.8,20206.37,1,city,CLR,0
D_074,2025-10-05T21:33:42.890762+00:00,43.053391,-78.517158,34.11,0.03,0.45,30.5,30943.98,0,city,CLR,0
D_068,2025-10-05T22:06:42.890762+00:00,42.849684,-78.886825,35.75,0.29,1.11,58.7,3765.75,0,city,RAN,0
D_026,2025-10-05T23:49:42.890762+00:00,42.924403,-78.760156,76.69,-0.16,1.73,263.5,16407.12,0,rural,CLR,0
D_026,2025-10-06T01:09:42.890762+00:00,42.95051,-78.845829,38.37,-0.07,1.68,6.1,16494.55,0,city,CLR,0
D_033,2025-10-05T23:58:42.890762+00:00,42.905567,-79.134089,86.47,0.67,-3.8,241.0,27739.0,0,highway,CLR,0
D_096,2025-10-06T01:05:42.890762+00:00,43.100209,-78.631394,54.84,-0.37,1.19,213.8,23385.73,0,city,CLR,0
D_040,2025-10-05T19:37:42.890762+00:00,42.975702,-78.845182,45.96,1.02,0.11,118.4,12412.09,0,city,CLR,0
D_036,2025-10-06T00:52:42.890762+00:00,42.923971,-78.809856,36.9,0.53,2.52,112.2,36531.26,0,city,SNW,0
D_014,2025-10-05T21:40:42.890762+00:00,42.960869,-78.805422,39.55,-0.57,-3.78,347.9,9818.17,0,city,RAN,0
D_083,2025-10-05T23:00:42.890762+00:00,43.052641,-78.693543,90.15,3.19,1.94,24.6,11096.02,0,highway,CLR,0
D_058,2025-10-05T22:58:42.890762+00:00,43.045938,-79.091596,53.32,0.39,-1.07,141.0,26995.33,0,rural,CLR,0
D_059,2025-10-06T01:21:42.890762+00:00,42.91726,-78.830117,87.93,-0.53,-2.05,258.3,38755.78,0,rural,CLR,0
D_027,2025-10-05T20:40:42.890762+00:00,43.050874,-78.717086,93.74,0.89,-3.64,149.6,43418.05,0,highway,SNW,0
D_066,2025-10-05T19:53:42.890762+00:00,42.878112,-78.856894,119.76,1.17,1.06,117.4,24195.53,1,highway,CLR,0
D_045,2025-10-05T22:29:42.890762+00:00,42.780965,-78.866909,93.51,4.02,-1.72,304.4,45412.07,0,highway,CLR,0
D_093,2025-10-05T22:52:42.890762+00:00,43.083541,-78.67721,65.85,0.79,1.14,66.0,24462.84,0,city,CLR,0
D_083,2025-10-06T00:42:42.890762+00:00,42.986935,-78.616442,38.45,2.08,2.08,90.9,11202.57,0,city,CLR,0
D_053,2025-10-05T21:45:42.890762+00:00,42.937474,-78.960813,38.71,-1.13,-0.22,196.6,26723.46,0,city,CLR,0
D_049,2025-10-05T21:31:42.890762+00:00,42.849267,-78.843473,32.73,-1.19,-2.26,271.5,40208.26,0,city,CLR,0
D_003,2025-10-06T00:16:42.890762+00:00,43.021849,-78.768286,36.51,-1.43,-1.74,113.4,38005.17,0,city,CLR,0
D_075,2025-10-06T00:26:42.890762+00:00,43.126342,-79.002819,16.99,-0.1,-2.57,240.6,45399.64,0,city,CLR,0
D_033,2025-10-05T23:39:42.890762+00:00,42.876926,-79.105182,46.31,-0.54,0.79,80.0,27719.6,0,city,CLR,0
D_036,2025-10-05T21:24:42.890762+00:00,42.976726,-78.909249,82.39,0.51,1.18,107.8,36313.33,0,highway,RAN,0
D_096,2025-10-05T22:12:42.890762+00:00,42.928181,-78.712614,95.96,-0.3,-1.0,140.0,23200.16,1,highway,CLR,0
D_078,2025-10-06T00:30:42.890762+00:00,43.24309,-78.955286,40.34,1.75,2.86,359.4,2491.4,1,city,CLR,0
D_023,2025-10-05T22:39:42.890762+00:00,43.049761,-78.932051,99.04,1.66,-1.41,197.3,20389.28,0,highway,RAN,0
